,__logger_started__,_checkpoint,_cmp_greater,_nonjson_fields,best_checkpoint_attr_value,best_result,checkpoint_at_end,checkpoint_freq,checkpoint_score_attr,config:dropout,config:hidden_size,config:l1_reg,config:l2_reg,config:learning_rate_steps,config:num_layers,config:opt_batch_per_epoch,config:ssipp_teacher_heuristic,config:supervised_batch_size,config:supervised_learning_rate,config:target_rollouts_per_epoch,coverage,coverage_by_name:experiments.ex_blocksworld,coverage_by_name:experiments.prob_blocksworld,custom_trial_name,date,done,dropout,episodes_total,error_file,experiment_id,experiment_tag,export_formats,extra_arg,hidden_size,history,hostname,iterations_since_restore,keep_checkpoints_num,l1_reg,l2_reg,last_debug,last_update_time,learning_rate_steps,local_dir,logdir,loggers,max_failures,node_ip,num_failures,num_layers,opt_batch_per_epoch,param_config,pid,resources:cpu,resources:extra_cpu,resources:extra_gpu,resources:gpu,result_logger,results,runner,ssipp_teacher_heuristic,status,supervised_batch_size,supervised_learning_rate,sync_function,target_rollouts_per_epoch,time_since_restore,time_this_iter_s,time_total_s,timestamp,timesteps_since_restore,timesteps_total,trainable_name,training_iteration,trial_id,upload_dir,verbose
44,False,80049553000000000000008c0e7261792e74756e652e747269616c948c0a436865636b706f696e749493942981947d94288c0773746f72616765948c046469736b948c0576616c7565944e8c0b6c6173745f726573756c74947d9475622e,True,"['_checkpoint', 'loggers', 'sync_function', 'results', 'best_result', 'param_config', 'extra_arg']",-inf,80049502000000000000004e2e,False,0,training_iteration,0.25,13.0,0.0,1.0529152820692878e-05,[],2.0,885.0,h-add,101.0,0.007051581129009549,33.0,1.0955555555555556,0.09555555555555556,1.0,,2019-07-21_01-36-32,True,0.25,,,a6a4343e589144acaa075e725b2bc1cf,"45_dropout=0.25,hidden_size=13,l1_reg=0.0,l2_reg=1.0529e-05,learning_rate_steps=(),num_layers=2,opt_batch_per_epoch=885,ssipp_teacher_heuristic=h-add,supervised_batch_size=101,supervised_learning_rate=0.0070516,target_rollouts_per_epoch=33",[],80049502000000000000004e2e,13,[],astar,1.0,,0.0,1.0529152820692878e-05,1563698192.3806355,1563698192.380637,[],experiment-results/tune/perform_trial,"experiment-results/tune/perform_trial/perform_trial_45_dropout=0.25,hidden_size=13,l1_reg=0.0,l2_reg=1.0529e-05,learning_rate_steps=(),num_layers=2,opt_batch_per_epoch=_2019-07-20_19-06-19jm2dfhv8",80049502000000000000004e2e,3,169.229.222.160,0,2,885,80049502000000000000004e2e,7895.0,0,0,0,0,,80049502000000000000004e2e,,h-add,TERMINATED,101,0.007051581129009549,80049502000000000000004e2e,33,23413.144634246826,23413.144634246826,23413.144634246826,1563698192.0,0.0,,perform_trial,1.0,2db00608,,True
45,False,80049553000000000000008c0e7261792e74756e652e747269616c948c0a436865636b706f696e749493942981947d94288c0773746f72616765948c046469736b948c0576616c7565944e8c0b6c6173745f726573756c74947d9475622e,True,"['_checkpoint', 'loggers', 'sync_function', 'results', 'best_result', 'param_config', 'extra_arg']",-inf,80049502000000000000004e2e,False,0,training_iteration,0.25,20.0,0.0,1.0507705331962537e-05,[],2.0,833.0,h-add,108.0,0.007681019647626815,47.0,1.1033333333333333,0.10333333333333333,1.0,,2019-07-21_06-52-02,True,0.25,,,f946e59662144c19ab502cbd12ca555c,"46_dropout=0.25,hidden_size=20,l1_reg=0.0,l2_reg=1.0508e-05,learning_rate_steps=(),num_layers=2,opt_batch_per_epoch=833,ssipp_teacher_heuristic=h-add,supervised_batch_size=108,supervised_learning_rate=0.007681,target_rollouts_per_epoch=47",[],80049502000000000000004e2e,20,[],astar,1.0,,0.0,1.0507705331962537e-05,1563717122.5509257,1563717122.5509284,[],experiment-results/tune/perform_trial,"experiment-results/tune/perform_trial/perform_trial_46_dropout=0.25,hidden_size=20,l1_reg=0.0,l2_reg=1.0508e-05,learning_rate_steps=(),num_layers=2,opt_batch_per_epoch=_2019-07-20_23-57-377j0tp6i0",80049502000000000000004e2e,3,169.229.222.160,0,2,833,80049502000000000000004e2e,8827.0,0,0,0,0,,80049502000000000000004e2e,,h-add,TERMINATED,108,0.007681019647626815,80049502000000000000004e2e,47,24864.46976327896,24864.46976327896,24864.46976327896,1563717122.0,0.0,,perform_trial,1.0,210f2a3a,,True
46,False,80049553000000000000008c0e7261792e74756e652e747269616c948c0a436865636b706f696e749493942981947d94288c0773746f72616765948c046469736b948c0576616c7565944e8c0b6c6173745f726573756c74947d9475622e,True,"['_checkpoint', 'loggers', 'sync_function', 'results', 'best_result', 'param_config', 'extra_arg']",-inf,80049502000000000000004e2e,False,0,training_iteration,0.1,15.0,0.0,1.1272151390649797e-05,[],2.0,788.0,h-add,102.0,0.006919262031696353,41.0,1.1533333333333333,0.15333333333333332,1.0,,2019-07-21_07-19-04,True,0.1,,,4259ee5de6c547ecae9f18bd62891f20,"47_dropout=0.1,hidden_size=15,l1_reg=0.0,l2_reg=1.1272e-05,learning_rate_steps=(),num_layers=2,opt_batch_per_epoch=788,ssipp_teacher_heuristic=h-add,supervised_batch_size=102,supervised_learning_rate=0.0069193,target_rollouts_per_epoch=41",[],80049502000000000000004e2e,15,[],astar,1.0,,0.0,1.1272151390649797e-05,1563718744.6193097,1563718744.6193123,[],experiment-results/tune/perform_trial,"experiment-results/tune/perform_trial/perform_trial_47_dropout=0.1,hidden_size=15,l1_reg=0.0,l2_reg=1.1272e-05,learning_rate_steps=(),num_layers=2,opt_batch_per_epoch=7_2019-07-21_00-18-203h7ly9_4",80049502000000000000004e2e,3,169.229.222.160,0,2,788,80049502000000000000004e2e,8832.0,0,0,0,0,,80049502000000000000004e2e,,h-add,TERMINATED,102,0.006919262031696353,80049502000000000000004e2e,41,25242.53122496605,25242.53122496605,25242.53122496605,1563718744.0,0.0,,perform_trial,1.0,d2b3c5b6,,True
47,False,80049553000000000000008c0e7261792e74756e652e747269616c948c0a436865636b706f696e749493942981947d94288c0773746f72616765948c046469736b948c0576616c7565944e8c0b6c6173745f726573756c74947d9475622e,True,"['_checkpoint', 'loggers', 'sync_function', 'results', 'best_result', 'param_config', 'extra_arg']",-inf,80049502000000000000004e2e,False,0,training_iteration,0.1,13.0,0.0,1.0951645432325059e-05,[],2.0,1048.0,h-add,118.0,0.005892055121367263,31.0,1.1344444444444444,0.13444444444444445,1.0,,2019-07-21_07-47-27,True,0.1,,,c50a1b83d7994544bda0beed38351dc5,"48_dropout=0.1,hidden_size=13,l1_reg=0.0,l2_reg=1.0952e-05,learning_rate_steps=(),num_layers=2,opt_batch_per_epoch=1048,ssipp_teacher_heuristic=h-add,supervised_batch_size=118,supervised_learning_rate=0.0058921,target_rollouts_per_epoch=31",[],80049502000000000000004e2e,13,[],astar,1.0,,0.0,1.0951645432325059e-05,1563720447.4396632,1563720447.439665,[],experiment-results/tune/perform_trial,"experiment-results/tune/perform_trial/perform_trial_48_dropout=0.1,hidden_size=13,l1_reg=0.0,l2_reg=1.0952e-05,learning_rate_steps=(),num_layers=2,opt_batch_per_epoch=1_2019-07-21_01-00-477t3kskzm",80049502000000000000004e2e,3,169.229.222.160,0,2,1048,80049502000000000000004e2e,26293.0,0,0,0,0,,80049502000000000000004e2e,,h-add,TERMINATED,118,0.005892055121367263,80049502000000000000004e2e,31,24399.35267162323,24399.35267162323,24399.35267162323,1563720447.0,0.0,,perform_trial,1.0,b814905c,,True
48,False,80049553000000000000008c0e7261792e74756e652e747269616c948c0a436865636b706f696e749493942981947d94288c0773746f72616765948c046469736b948c0576616c7565944e8c0b6c6173745f726573756c74947d9475622e,True,"['_checkpoint', 'loggers', 'sync_function', 'results', 'best_result', 'param_config', 'extra_arg']",-inf,80049502000000000000004e2e,False,0,training_iteration,0.25,20.0,0.0,1.133119925728952e-05,[],2.0,766.0,h-add,79.0,0.004497382571312731,32.0,1.2055555555555555,0.20555555555555555,1.0,,2019-07-21_08-05-01,True,0.25,,,4f73018f620d4a5eaaca56a904d3ef75,"49_dropout=0.25,hidden_size=20,l1_reg=0.0,l2_reg=1.1331e-05,learning_rate_steps=(),num_layers=2,opt_batch_per_epoch=766,ssipp_teacher_heuristic=h-add,supervised_batch_size=79,supervised_learning_rate=0.0044974,target_rollouts_per_epoch=32",[],80049502000000000000004e2e,20,[],astar,1.0,,0.0,1.133119925728952e-05,1563721501.0226438,1563721501.0226448,[],experiment-results/tune/perform_trial,"experiment-results/tune/perform_trial/perform_trial_49_dropout=0.25,hidden_size=20,l1_reg=0.0,l2_reg=1.1331e-05,learning_rate_steps=(),num_layers=2,opt_batch_per_epoch=_2019-07-21_01-18-044wyq974m",80049502000000000000004e2e,3,169.229.222.160,0,2,766,80049502000000000000004e2e,27919.0,0,0,0,0,,80049502000000000000004e2e,,h-add,TERMINATED,79,0.004497382571312731,80049502000000000000004e2e,32,24416.26123690605,24416.26123690605,24416.26123690605,1563721501.0,0.0,,perform_trial,1.0,a644ccce,,True
49,False,80049553000000000000008c0e7261792e74756e652e747269616c948c0a436865636b706f696e749493942981947d94288c0773746f72616765948c046469736b948c0576616c7565944e8c0b6c6173745f726573756c74947d9475622e,True,"['_checkpoint', 'loggers', 'sync_function', 'results', 'best_result', 'param_config', 'extra_arg']",-inf,80049502000000000000004e2e,False,0,training_iteration,0.25,14.0,0.0,1.2121771174479402e-05,[],2.0,667.0,h-add,124.0,0.00427856617982391,30.0,1.1488888888888888,0.14888888888888888,1.0,,2019-07-21_08-24-24,True,0.25,,,4542e548c47c402ca7447bf91d0926f8,"50_dropout=0.25,hidden_size=14,l1_reg=0.0,l2_reg=1.2122e-05,learning_rate_steps=(),num_layers=2,opt_batch_per_epoch=667,ssipp_teacher_heuristic=h-add,supervised_batch_size=124,supervised_learning_rate=0.0042786,target_rollouts_per_epoch=30",[],80049502000000000000004e2e,14,[],astar,1.0,,0.0,1.2121771174479402e-05,1563722664.631002,1563722664.6310031,[],experiment-results/tune/perform_trial,"experiment-results/tune/perform_trial/perform_trial_50_dropout=0.25,hidden_size=14,l1_reg=0.0,l2_reg=1.2122e-05,learning_rate_steps=(),num_layers=2,opt_batch_per_epoch=_2019-07-21_01-36-320ueyj48p",80049502000000000000004e2e,3,169.229.222.160,0,2,667,80049502000000000000004e2e,26297.0,0,0,0,0,,80049502000000000000004e2e,,h-add,TERMINATED,124,0.00427856617982391,80049502000000000000004e2e,30,24471.720613241196,24471.720613241196,24471.720613241196,1563722664.0,0.0,,perform_trial,1.0,102f369a,,True
50,False,80049553000000000000008c0e7261792e74756e652e747269616c948c0a436865636b706f696e749493942981947d94288c0773746f72616765948c046469736b948c0576616c7565944e8c0b6c6173745f726573756c74947d9475622e,True,"['_checkpoint', 'loggers', 'sync_function', 'results', 'best_result', 'param_config', 'extra_arg']",-inf,80049502000000000000004e2e,False,0,training_iteration,0.1,17.0,0.0,1.0051049800009739e-05,[],2.0,1042.0,h-add,106.0,0.00428373669990259,35.0,1.1122222222222222,0.11222222222222224,1.0,,2019-07-21_13-41-01,True,0.1,,,8a109d2dcd49427c82bc15d752c56fb7,"51_dropout=0.1,hidden_size=17,l1_reg=0.0,l2_reg=1.0051e-05,learning_rate_steps=(),num_layers=2,opt_batch_per_epoch=1042,ssipp_teacher_heuristic=h-add,supervised_batch_size=106,supervised_learning_rate=0.0042837,target_rollouts_per_epoch=35",[],80049502000000000000004e2e,17,[],astar,1.0,,0.0,1.0051049800009739e-05,1563741661.120688,1563741661.1206906,[],experiment-results/tune/perform_trial,"experiment-results/tune/perform_trial/perform_trial_51_dropout=0.1,hidden_size=17,l1_reg=0.0,l2_reg=1.0051e-05,learning_rate_steps=(),num_layers=2,opt_batch_per_epoch=1_2019-07-21_06-52-04g2u81_2w",80049502000000000000004e2e,3,169.229.222.160,0,2,1042,80049502000000000000004e2e,8824.0,0,0,0,0,,80049502000000000000004e2e,,h-add,TERMINATED,106,0.00428373669990259,80049502000000000000004e2e,35,24535.608172655106,24535.608172655106,24535.608172655106,1563741661.0,0.0,,perform_trial,1.0,a4b26682,,True
51,False,80049553000000000000008c0e7261792e74756e652e747269616c948c0a436865636b706f696e749493942981947d94288c0773746f72616765948c046469736b948c0576616c7565944e8c0b6c6173745f726573756c74947d9475622e,True,"['_checkpoint', 'loggers', 'sync_function', 'results', 'best_result', 'param_config', 'extra_arg']",-inf,80049502000000000000004e2e,False,0,training_iteration,0.25,17.0,0.0,1.0059663136726486e-05,[],2.0,927.0,h-add,103.0,0.003741367725953482,41.0,1.1466666666666667,0.14666666666666667,1.0,,2019-07-21_14-09-26,True,0.25,,,d7ec2ce3c611497bb625fed72449a449,"52_dropout=0.25,hidden_size=17,l1_reg=0.0,l2_reg=1.006e-05,learning_rate_steps=(),num_layers=2,opt_batch_per_epoch=927,ssipp_teacher_heuristic=h-add,supervised_batch_size=103,supervised_learning_rate=0.0037414,target_rollouts_per_epoch=41",[],80049502000000000000004e2e,17,[],astar,1.0,,0.0,1.0059663136726486e-05,1563743366.603237,1563743366.6032388,[],experiment-results/tune/perform_trial,"experiment-results/tune/perform_trial/perform_trial_52_dropout=0.25,hidden_size=17,l1_reg=0.0,l2_reg=1.006e-05,learning_rate_steps=(),num_layers=2,opt_batch_per_epoch=9_2019-07-21_07-19-062m_kf4tm",80049502000000000000004e2e,3,169.229.222.160,0,2,927,80049502000000000000004e2e,27911.0,0,0,0,0,,80049502000000000000004e2e,,h-add,TERMINATED,103,0.003741367725953482,80049502000000000000004e2e,41,24619.813903808594,24619.813903808594,24619.813903808594,1563743366.0,0.0,,perform_trial,1.0,b8cf44f6,,True
52,False,80049553000000000000008c0e7261792e74756e652e747269616c948c0a436865636b706f696e749493942981947d94288c0773746f72616765948c046469736b948c0576616c7565944e8c0b6c6173745f726573756c74947d9475622e,True,"['_checkpoint', 'loggers', 'sync_function', 'results', 'best_result', 'param_config', 'extra_arg']",-inf,80049502000000000000004e2e,False,0,training_iteration,0.25,20.0,0.0,1.0437240923953983e-05,[],2.0,1037.0,h-add,103.0,0.00265519628726317,37.0,1.1877777777777778,0.18777777777777777,1.0,,2019-07-21_14-42-24,True,0.25,,,436d609ab95e4c82842850a586d36f8f,"53_dropout=0.25,hidden_size=20,l1_reg=0.0,l2_reg=1.0437e-05,learning_rate_steps=(),num_layers=2,opt_batch_per_epoch=1037,ssipp_teacher_heuristic=h-add,supervised_batch_size=103,supervised_learning_rate=0.0026552,target_rollouts_per_epoch=37",[],80049502000000000000004e2e,20,[],astar,1.0,,0.0,1.0437240923953983e-05,1563745344.1900294,1563745344.1900315,[],experiment-results/tune/perform_trial,"experiment-results/tune/perform_trial/perform_trial_53_dropout=0.25,hidden_size=20,l1_reg=0.0,l2_reg=1.0437e-05,learning_rate_steps=(),num_layers=2,opt_batch_per_epoch=_2019-07-21_07-47-28e5pmr6lp",80049502000000000000004e2e,3,169.229.222.160,0,2,1037,80049502000000000000004e2e,31081.0,0,0,0,0,,80049502000000000000004e2e,,h-add,TERMINATED,103,0.00265519628726317,80049502000000000000004e2e,37,24895.881311178207,24895.881311178207,24895.881311178207,1563745344.0,0.0,,perform_trial,1.0,7f9e05c4,,True
53,False,80049553000000000000008c0e7261792e74756e652e747269616c948c0a436865636b706f696e749493942981947d94288c0773746f72616765948c046469736b948c0576616c7565944e8c0b6c6173745f726573756c74947d9475622e,True,"['_checkpoint', 'loggers', 'sync_function', 'results', 'best_result', 'param_config', 'extra_arg']",-inf,80049502000000000000004e2e,False,0,training_iteration,0.0,12.0,0.0,1.090981668125643e-05,[],2.0,919.0,h-add,114.0,0.00439398898677193,35.0,1.2444444444444445,0.24444444444444446,1.0,,2019-07-21_14-55-43,True,0.0,,,d0cd78cc8f054929a9617d8261f54ab7,"54_dropout=0,hidden_size=12,l1_reg=0.0,l2_reg=1.091e-05,learning_rate_steps=(),num_layers=2,opt_batch_per_epoch=919,ssipp_teacher_heuristic=h-add,supervised_batch_size=114,supervised_learning_rate=0.004394,target_rollouts_per_epoch=35",[],80049502000000000000004e2e,12,[],astar,1.0,,0.0,1.090981668125643e-05,1563746143.858268,1563746143.85827,[],experiment-results/tune/perform_trial,"experiment-results/tune/perform_trial/perform_trial_54_dropout=0,hidden_size=12,l1_reg=0.0,l2_reg=1.091e-05,learning_rate_steps=(),num_layers=2,opt_batch_per_epoch=919,_2019-07-21_08-05-01xtqiiatq",80049502000000000000004e2e,3,169.229.222.160,0,2,919,80049502000000000000004e2e,31090.0,0,0,0,0,,80049502000000000000004e2e,,h-add,TERMINATED,114,0.00439398898677193,80049502000000000000004e2e,35,24642.28409409523,24642.28409409523,24642.28409409523,1563746143.0,0.0,,perform_trial,1.0,75e6a0fa,,True
54,False,80049553000000000000008c0e7261792e74756e652e747269616c948c0a436865636b706f696e749493942981947d94288c0773746f72616765948c046469736b948c0576616c7565944e8c0b6c6173745f726573756c74947d9475622e,True,"['_checkpoint', 'loggers', 'sync_function', 'results', 'best_result', 'param_config', 'extra_arg']",-inf,80049502000000000000004e2e,False,0,training_iteration,0.25,20.0,0.0,1.0432755594784235e-05,[],2.0,499.0,h-add,83.0,0.0029725194680513514,61.0,1.2177777777777776,0.21777777777777774,1.0,,2019-07-21_15-06-40,True,0.25,,,abc90f1a777549558b151d95398195d5,"55_dropout=0.25,hidden_size=20,l1_reg=0.0,l2_reg=1.0433e-05,learning_rate_steps=(),num_layers=2,opt_batch_per_epoch=499,ssipp_teacher_heuristic=h-add,supervised_batch_size=83,supervised_learning_rate=0.0029725,target_rollouts_per_epoch=61",[],80049502000000000000004e2e,20,[],astar,1.0,,0.0,1.0432755594784235e-05,1563746800.4086866,1563746800.4086874,[],experiment-results/tune/perform_trial,"experiment-results/tune/perform_trial/perform_trial_55_dropout=0.25,hidden_size=20,l1_reg=0.0,l2_reg=1.0433e-05,learning_rate_steps=(),num_layers=2,opt_batch_per_epoch=_2019-07-21_08-24-25isob70r3",80049502000000000000004e2e,3,169.229.222.160,0,2,499,80049502000000000000004e2e,9064.0,0,0,0,0,,80049502000000000000004e2e,,h-add,TERMINATED,83,0.0029725194680513514,80049502000000000000004e2e,61,24135.23958659172,24135.23958659172,24135.23958659172,1563746800.0,0.0,,perform_trial,1.0,e9bd5468,,True
55,False,80049553000000000000008c0e7261792e74756e652e747269616c948c0a436865636b706f696e749493942981947d94288c0773746f72616765948c046469736b948c0576616c7565944e8c0b6c6173745f726573756c74947d9475622e,True,"['_checkpoint', 'loggers', 'sync_function', 'results', 'best_result', 'param_config', 'extra_arg']",-inf,80049502000000000000004e2e,False,0,training_iteration,0.1,17.0,0.0,1.0808103987095912e-05,[],2.0,412.0,h-add,88.0,0.0037598832613732107,38.0,1.2044444444444444,0.20444444444444446,1.0,,2019-07-21_20-27-44,True,0.1,,,2bb72925e2d548ff81077bff93413889,"56_dropout=0.1,hidden_size=17,l1_reg=0.0,l2_reg=1.0808e-05,learning_rate_steps=(),num_layers=2,opt_batch_per_epoch=412,ssipp_teacher_heuristic=h-add,supervised_batch_size=88,supervised_learning_rate=0.0037599,target_rollouts_per_epoch=38",[],80049502000000000000004e2e,17,[],astar,1.0,,0.0,1.0808103987095912e-05,1563766064.792328,1563766064.7923348,[],experiment-results/tune/perform_trial,"experiment-results/tune/perform_trial/perform_trial_56_dropout=0.1,hidden_size=17,l1_reg=0.0,l2_reg=1.0808e-05,learning_rate_steps=(),num_layers=2,opt_batch_per_epoch=4_2019-07-21_13-41-02v4_rrocq",80049502000000000000004e2e,3,169.229.222.160,0,2,412,80049502000000000000004e2e,7867.0,0,0,0,0,,80049502000000000000004e2e,,h-add,TERMINATED,88,0.0037598832613732107,80049502000000000000004e2e,38,24400.53515648842,24400.53515648842,24400.53515648842,1563766064.0,0.0,,perform_trial,1.0,9f4ca2dc,,True
56,False,80049553000000000000008c0e7261792e74756e652e747269616c948c0a436865636b706f696e749493942981947d94288c0773746f72616765948c046469736b948c0576616c7565944e8c0b6c6173745f726573756c74947d9475622e,True,"['_checkpoint', 'loggers', 'sync_function', 'results', 'best_result', 'param_config', 'extra_arg']",-inf,80049502000000000000004e2e,False,0,training_iteration,0.1,20.0,0.0,1.0424353054257418e-05,[],2.0,524.0,h-add,113.0,0.0018619969352936768,37.0,1.1177777777777778,0.11777777777777776,1.0,,2019-07-21_21-00-24,True,0.1,,,6eae9535549344918be5b2812bc7c7f8,"57_dropout=0.1,hidden_size=20,l1_reg=0.0,l2_reg=1.0424e-05,learning_rate_steps=(),num_layers=2,opt_batch_per_epoch=524,ssipp_teacher_heuristic=h-add,supervised_batch_size=113,supervised_learning_rate=0.001862,target_rollouts_per_epoch=37",[],80049502000000000000004e2e,20,[],astar,1.0,,0.0,1.0424353054257418e-05,1563768024.8269062,1563768024.8269105,[],experiment-results/tune/perform_trial,"experiment-results/tune/perform_trial/perform_trial_57_dropout=0.1,hidden_size=20,l1_reg=0.0,l2_reg=1.0424e-05,learning_rate_steps=(),num_layers=2,opt_batch_per_epoch=5_2019-07-21_14-09-28o4pj30gb",80049502000000000000004e2e,3,169.229.222.160,0,2,524,80049502000000000000004e2e,27327.0,0,0,0,0,,80049502000000000000004e2e,,h-add,TERMINATED,113,0.0018619969352936768,80049502000000000000004e2e,37,24655.71912240982,24655.71912240982,24655.71912240982,1563768024.0,0.0,,perform_trial,1.0,dae6f26c,,True
57,False,80049553000000000000008c0e7261792e74756e652e747269616c948c0a436865636b706f696e749493942981947d94288c0773746f72616765948c046469736b948c0576616c7565944e8c0b6c6173745f726573756c74947d9475622e,True,"['_checkpoint', 'loggers', 'sync_function', 'results', 'best_result', 'param_config', 'extra_arg']",-inf,80049502000000000000004e2e,False,0,training_iteration,0.1,14.0,0.0,1.0199063904656474e-05,[],2.0,833.0,h-add,82.0,0.003963446304986353,37.0,1.11,0.11,1.0,,2019-07-21_21-32-26,True,0.1,,,02335fb0193b43e7a04600db1be6d6ef,"58_dropout=0.1,hidden_size=14,l1_reg=0.0,l2_reg=1.0199e-05,learning_rate_steps=(),num_layers=2,opt_batch_per_epoch=833,ssipp_teacher_heuristic=h-add,supervised_batch_size=82,supervised_learning_rate=0.0039634,target_rollouts_per_epoch=37",[],80049502000000000000004e2e,14,[],astar,1.0,,0.0,1.0199063904656474e-05,1563769946.175755,1563769946.1757565,[],experiment-results/tune/perform_trial,"experiment-results/tune/perform_trial/perform_trial_58_dropout=0.1,hidden_size=14,l1_reg=0.0,l2_reg=1.0199e-05,learning_rate_steps=(),num_layers=2,opt_batch_per_epoch=8_2019-07-21_14-42-240fcseq0z",80049502000000000000004e2e,3,169.229.222.160,0,2,833,80049502000000000000004e2e,9065.0,0,0,0,0,,80049502000000000000004e2e,,h-add,TERMINATED,82,0.003963446304986353,80049502000000000000004e2e,37,24601.125897169113,24601.125897169113,24601.125897169113,1563769946.0,0.0,,perform_trial,1.0,d3a9a0f4,,True
58,False,80049553000000000000008c0e7261792e74756e652e747269616c948c0a436865636b706f696e749493942981947d94288c0773746f72616765948c046469736b948c0576616c7565944e8c0b6c6173745f726573756c74947d9475622e,True,"['_checkpoint', 'loggers', 'sync_function', 'results', 'best_result', 'param_config', 'extra_arg']",-inf,80049502000000000000004e2e,False,0,training_iteration,0.25,16.0,0.0,1.0443654409157151e-05,[],2.0,311.0,h-add,92.0,0.0028047060581058883,32.0,1.2033333333333334,0.2033333333333333,1.0,,2019-07-21_21-49-41,True,0.25,,,3020573816514dedb07f6103ce0a07e1,"59_dropout=0.25,hidden_size=16,l1_reg=0.0,l2_reg=1.0444e-05,learning_rate_steps=(),num_layers=2,opt_batch_per_epoch=311,ssipp_teacher_heuristic=h-add,supervised_batch_size=92,supervised_learning_rate=0.0028047,target_rollouts_per_epoch=32",[],80049502000000000000004e2e,16,[],astar,1.0,,0.0,1.0443654409157151e-05,1563770981.6941683,1563770981.6941693,[],experiment-results/tune/perform_trial,"experiment-results/tune/perform_trial/perform_trial_59_dropout=0.25,hidden_size=16,l1_reg=0.0,l2_reg=1.0444e-05,learning_rate_steps=(),num_layers=2,opt_batch_per_epoch=_2019-07-21_14-55-449z4qnlzj",80049502000000000000004e2e,3,169.229.222.160,0,2,311,80049502000000000000004e2e,27330.0,0,0,0,0,,80049502000000000000004e2e,,h-add,TERMINATED,92,0.0028047060581058883,80049502000000000000004e2e,32,24837.20232653618,24837.20232653618,24837.20232653618,1563770981.0,0.0,,perform_trial,1.0,6d8c799a,,True
59,False,80049553000000000000008c0e7261792e74756e652e747269616c948c0a436865636b706f696e749493942981947d94288c0773746f72616765948c046469736b948c0576616c7565944e8c0b6c6173745f726573756c74947d9475622e,True,"['_checkpoint', 'loggers', 'sync_function', 'results', 'best_result', 'param_config', 'extra_arg']",-inf,80049502000000000000004e2e,False,0,training_iteration,0.25,14.0,0.0,1.0676289155202416e-05,[],2.0,448.0,h-add,127.0,0.0033004412534668663,100.0,1.1744444444444444,0.17444444444444446,1.0,,2019-07-21_22-03-05,True,0.25,,,ed51d795a61347bd9c4ff709de2eac95,"60_dropout=0.25,hidden_size=14,l1_reg=0.0,l2_reg=1.0676e-05,learning_rate_steps=(),num_layers=2,opt_batch_per_epoch=448,ssipp_teacher_heuristic=h-add,supervised_batch_size=127,supervised_learning_rate=0.0033004,target_rollouts_per_epoch=100",[],80049502000000000000004e2e,14,[],astar,1.0,,0.0,1.0676289155202416e-05,1563771785.8801253,1563771785.880126,[],experiment-results/tune/perform_trial,"experiment-results/tune/perform_trial/perform_trial_60_dropout=0.25,hidden_size=14,l1_reg=0.0,l2_reg=1.0676e-05,learning_rate_steps=(),num_layers=2,opt_batch_per_epoch=_2019-07-21_15-06-40_wmzyx8p",80049502000000000000004e2e,3,169.229.222.160,0,2,448,80049502000000000000004e2e,8834.0,0,0,0,0,,80049502000000000000004e2e,,h-add,TERMINATED,127,0.0033004412534668663,80049502000000000000004e2e,100,24984.92962861061,24984.92962861061,24984.92962861061,1563771785.0,0.0,,perform_trial,1.0,4a105962,,True
60,False,80049553000000000000008c0e7261792e74756e652e747269616c948c0a436865636b706f696e749493942981947d94288c0773746f72616765948c046469736b948c0576616c7565944e8c0b6c6173745f726573756c74947d9475622e,True,"['_checkpoint', 'loggers', 'sync_function', 'results', 'best_result', 'param_config', 'extra_arg']",-inf,80049502000000000000004e2e,False,0,training_iteration,0.1,18.0,0.0,1.1559415309470895e-05,[],2.0,961.0,h-add,82.0,0.0051611506023415965,35.0,1.2533333333333334,0.2533333333333333,1.0,,2019-07-22_03-20-26,True,0.1,,,7753d3765d584aeea14084ec0d76efa1,"61_dropout=0.1,hidden_size=18,l1_reg=0.0,l2_reg=1.1559e-05,learning_rate_steps=(),num_layers=2,opt_batch_per_epoch=961,ssipp_teacher_heuristic=h-add,supervised_batch_size=82,supervised_learning_rate=0.0051612,target_rollouts_per_epoch=35",[],80049502000000000000004e2e,18,[],astar,1.0,,0.0,1.1559415309470895e-05,1563790826.0324612,1563790826.032464,[],experiment-results/tune/perform_trial,"experiment-results/tune/perform_trial/perform_trial_61_dropout=0.1,hidden_size=18,l1_reg=0.0,l2_reg=1.1559e-05,learning_rate_steps=(),num_layers=2,opt_batch_per_epoch=9_2019-07-21_20-27-46v9tiipow",80049502000000000000004e2e,3,169.229.222.160,0,2,961,80049502000000000000004e2e,9061.0,0,0,0,0,,80049502000000000000004e2e,,h-add,TERMINATED,82,0.0051611506023415965,80049502000000000000004e2e,35,24758.28869867325,24758.28869867325,24758.28869867325,1563790826.0,0.0,,perform_trial,1.0,d158f374,,True
